sale_service_id,sale_control_point,data_owner,scope,report_day
01GKN1A,Priority,BSO,interpipes,20/07/2023
01GKN8P,Priority,BSO,interpipes,20/07/2023
01GTL33,Priority,EMEA/APAC COE,interpipes,20/07/2023
01GN2EK,Priority,EMEA/APAC COE,interpipes,20/07/2023
01GN2HR,Priority,EMEA/APAC COE,interpipes,20/07/2023
01GTY6J,71 BE,OPS,interpipes,20/07/2023
01GJNW4,71 BE,OPS,interpipes,20/07/2023
01GJNW5,71 BE,OPS,interpipes,20/07/2023
01GU4U9,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4FY,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQTU4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4TU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4ER,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU50U,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4FW,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4FG,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU54U,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4TQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4U5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQH6F,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUT1Q,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKJKY,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQH6Q,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRT3,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQH6X,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQH72,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTTK1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTTJP,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTTHW,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQF,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKW4W,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQH6M,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVEU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVET,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVEX,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTTHQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTTJ8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTTJH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQ8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQPG6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQPGA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQPGM,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQRX7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQPGJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQPGD,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ3GP,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQTV2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQTTV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQJN8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQJNK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQX,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09U,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09T,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2L1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2L3,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2KV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09G,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2L5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2L4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2NF,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2MV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2N1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2P9,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2L8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4VN,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4VJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4VE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU0CA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU0AV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09C,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09A,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU0AG,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09D,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU0A7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2M0,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LL,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2L6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMRA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQMQH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2KU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2RV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5UH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5NK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09H,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LP,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2LX,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5TT,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5NM,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09F,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU64F,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU64R,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5UE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5N4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5ND,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU09E,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5N6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5N7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU5U8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWK5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWK6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWK9,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWKT,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRKR8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWKX,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWK8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWKV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRWK7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRW16,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GR63K,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GR37K,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRRM,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRKR1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRKR0,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRQW,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GR515,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GR51H,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GR64C,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQRQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQRV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQRR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQD9,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ04E,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ04F,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQD4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDD,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQD6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQD8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQD7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQD5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQT8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRNWF,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRNW1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRNW5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDG,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRM5H,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRT0,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRNWH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDL,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDF,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQDH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQE5K,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKT7E,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTJX3,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTJXQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTL59,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTJX2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTWNK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTX3C,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT5E3,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVF3,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVF4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVF5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVEY,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTVF2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTCC0,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTX4D,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTX57,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTCCD,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTCD0,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT729,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GLG5Q,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT720,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GMATU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRPF,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT3VC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT3V5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT3V6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKT7L,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUD7L,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2KQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUD7T,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUD7M,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUD7N,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUD7V,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUD7Q,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2KT,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU2C8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTUEQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT721,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKW4M,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTFD6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GLP4J,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTFCY,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTFDE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTDPH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTDP2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRPH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT72W,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTN5K,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLLP,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLM1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLLN,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTN54,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLLU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLM2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTME0,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLLW,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLLT,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLLX,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTPC1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTJX1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTLNE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTFCW,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKJKV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUL9C,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUKY1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUKXV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTFCU,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GREQV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6R,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRPC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRPD,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA7C,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6T,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6P,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6N,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6V,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKJKR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA71,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6Q,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GLMD5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA6Y,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GMAT3,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA74,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GM0GA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA73,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQA7H,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRA0U,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRQT4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRA1J,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRCAH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRCAE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRCAG,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRCA2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRA1E,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRCA1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRCA5,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GRA13,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GHM15,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GJXJK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GJXJJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GK8PG,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GK8PK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GK8PC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GK8PL,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKAR8,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKAT4,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKG8L,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKRQC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKT7V,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKG7J,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ8FR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQYTV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT0GM,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTWR7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GU4KW,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2AH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2AE,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2AK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2AJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT9C1,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2AC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2AA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKV0F,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKV0E,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9J,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9G,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9H,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9P,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9F,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9K,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKV0J,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GLEHT,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GKV0D,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQXJC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGX,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGT,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT352,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT350,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT353,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT351,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT34U,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKYK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKYH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKYJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT34W,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKYG,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUG7C,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT34V,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GLEHR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNH9D,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GPEPQ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2A7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GPEPR,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTWRL,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQXJ9,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNNQV,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GQ2A9,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGK,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKY7,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGP,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGH,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKYC,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGM,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GUNGJ,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKY6,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTKYA,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GT3MN,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTMC2,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTT35,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTJ3H,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GTN1J,71 BE,EMEA/APAC COE,interpipes,20/07/2023
01GNJ54,71 BE,EMEA/APAC COE,interpipes,20/07/2023
